close,conversionSymbol,conversionType,high,low,open,time (unix epoch),volumefrom,volumeto,ingestion_date (unix epoch)
1243.14,"",direct,1255.52,1218.38,1238.19,1489449600,45142.05,5.605861723E7,1680537367
1253.43,"",direct,1256.95,1236.43,1243.14,1489536000,43592.4,5.448669963E7,1680537367
1172.88,"",direct,1260.24,1118.96,1253.43,1489622400,132773.3,1.5940902453E8,1680537367
1071.71,"",direct,1174.9,1063.48,1172.88,1489708800,163739.0,1.8387976871E8,1680537367
971.38,"",direct,1103.61,940.18,1071.71,1489795200,210424.36,2.1277205565E8,1680537367
1022.6,"",direct,1063.67,967.31,971.38,1489881600,106444.72,1.0812823776E8,1680537367
1047.51,"",direct,1057.5,1005.05,1022.6,1489968000,61431.4,6.383314348E7,1680537367
1121.29,"",direct,1125.53,1043.87,1047.51,1490054400,92591.27,1.0105199873E8,1680537367
1044.72,"",direct,1121.88,997.78,1121.29,1490140800,115286.08,1.2073049205E8,1680537367
1035.03,"",direct,1062.79,1022.02,1044.72,1490227200,56517.89,5.889814113E7,1680537367
939.7,"",direct,1038.38,927.35,1035.03,1490313600,132599.72,1.3004286554E8,1680537367
966.3,"",direct,995.96,890.43,939.7,1490400000,127044.59,1.1839505445E8,1680537367
969.44,"",direct,1004.32,946.65,966.3,1490486400,85332.41,8.325598342E7,1680537367
1045.14,"",direct,1048.85,961.8,969.44,1490572800,91256.43,9.233222114E7,1680537367
1044.42,"",direct,1068.41,1015.45,1045.14,1490659200,80000.9,8.356755146E7,1680537367
1041.9,"",direct,1058.66,1008.34,1044.42,1490745600,68852.51,7.126153548E7,1680537367
1037.91,"",direct,1052.66,1020.93,1041.9,1490832000,74984.88,7.763388353E7,1680537367
1079.11,"",direct,1088.2,1035.18,1037.91,1490918400,90987.94,9.654392002E7,1680537367
1086.12,"",direct,1103.74,1067.47,1079.11,1491004800,50658.36,5.502007821E7,1680537367
1097.4,"",direct,1109.48,1074.21,1086.12,1491091200,70980.71,7.785393384E7,1680537367
1147.56,"",direct,1157.87,1095.55,1097.4,1491177600,98499.3,1.1187080742E8,1680537367
1141.77,"",direct,1161.19,1122.15,1147.56,1491264000,70998.95,8.116409444E7,1680537367
1129.87,"",direct,1143.84,1110.06,1141.77,1491350400,69469.37,7.833557366E7,1680537367
1188.7,"",direct,1201.55,1130.51,1129.87,1491436800,92357.58,1.0818215818E8,1680537367
1190.49,"",direct,1201.23,1173.18,1188.7,1491523200,59746.57,7.118448598E7,1680537367
1180.78,"",direct,1198.22,1166.65,1190.49,1491609600,33180.63,3.939300333E7,1680537367
1204.34,"",direct,1215.1,1173.99,1180.78,1491696000,45351.08,5.449833326E7,1680537367
1206.71,"",direct,1214.87,1194.81,1204.34,1491782400,40013.05,4.84736807E7,1680537367
1220.74,"",direct,1229.57,1195.76,1206.71,1491868800,37394.78,4.556370707E7,1680537367
1212.53,"",direct,1225.46,1207.36,1220.74,1491955200,44783.23,5.469939614E7,1680537367
1176.2,"",direct,1218.66,1150.29,1212.53,1492041600,66051.93,7.845642262E7,1680537367
1177.33,"",direct,1195.4,1162.16,1176.2,1492128000,47217.49,5.612957667E7,1680537367
1176.99,"",direct,1194.85,841.53,1177.33,1492214400,28384.58,3.387753721E7,1680537367
1176.8,"",direct,1187.97,1166.74,1176.99,1492300800,18930.29,2.253891855E7,1680537367
1194.01,"",direct,1202.97,1172.81,1176.8,1492387200,46483.54,5.609560739E7,1680537367
1206.09,"",direct,1213.88,1191.14,1194.01,1492473600,52747.52,6.490021925E7,1680537367
1215.2,"",direct,1218.21,1194.08,1206.09,1492560000,43347.15,5.30343571E7,1680537367
1238.09,"",direct,1246.64,1210.67,1215.2,1492646400,55194.86,6.922336098E7,1680537367
1249.64,"",direct,1256.97,1235.56,1238.09,1492732800,41344.02,5.249829685E7,1680537367
1240.89,"",direct,1256.97,1215.78,1249.64,1492819200,43814.59,5.577693272E7,1680537367
1249.14,"",direct,1256.23,1223.06,1240.89,1492905600,42608.01,5.422435575E7,1680537367
1248.18,"",direct,1256.36,1234.86,1249.14,1492992000,38542.24,4.928162932E7,1680537367
1264.31,"",direct,1272.62,1244.21,1248.18,1493078400,43885.78,5.665901628E7,1680537367
1286.63,"",direct,1309.2,1263.0,1264.31,1493164800,58908.66,7.764971039E7,1680537367
1332.91,"",direct,1346.79,1285.3,1286.63,1493251200,61771.48,8.33196364E7,1680537367
1329.62,"",direct,1356.15,1287.62,1332.91,1493337600,77569.41,1.0453647671E8,1680537367
1336.28,"",direct,1343.69,1314.15,1329.62,1493424000,40969.34,5.598246815E7,1680537367
1351.91,"",direct,1358.94,1309.66,1336.28,1493510400,40643.04,5.547028583E7,1680537367
1415.81,"",direct,1448.68,1342.78,1351.91,1493596800,100438.27,1.4441403852E8,1680537367
1445.93,"",direct,1471.14,1394.83,1415.81,1493683200,70004.82,1.0334224497E8,1680537367
1485.55,"",direct,1496.39,1424.05,1445.93,1493769600,81717.36,1.225517074E8,1680537367
1516.76,"",direct,1609.84,1437.11,1485.55,1493856000,136711.3,2.1308494956E8,1680537367
1507.77,"",direct,1588.11,1485.01,1516.76,1493942400,120379.24,1.8801577196E8,1680537367
1545.29,"",direct,1560.42,1503.93,1507.77,1494028800,59602.01,9.274718554E7,1680537367
1554.45,"",direct,1572.89,1495.18,1545.29,1494115200,71355.58,1.1170807242E8,1680537367
1664.47,"",direct,1667.67,1552.86,1554.45,1494201600,107226.89,1.7468786923E8,1680537367
1697.5,"",direct,1757.39,1619.97,1664.47,1494288000,127228.68,2.1916948619E8,1680537367
1752.31,"",direct,1766.18,1664.99,1697.5,1494374400,89679.81,1.5620360007E8,1680537367
1819.29,"",direct,1864.76,1741.54,1752.31,1494460800,109009.0,1.9882912341E8,1680537367
1686.39,"",direct,1822.51,1641.18,1819.29,1494547200,109341.25,1.9215987395E8,1680537367
1763.74,"",direct,1770.5,1594.59,1686.39,1494633600,75467.87,1.2839009583E8,1680537367
1772.55,"",direct,1802.75,1736.13,1763.74,1494720000,40635.4,7.287437857E7,1680537367
1708.92,"",direct,1776.65,1656.81,1772.55,1494806400,80241.72,1.3849915092E8,1680537367
1729.34,"",direct,1752.55,1653.72,1708.92,1494892800,75541.37,1.3037920717E8,1680537367
1801.3,"",direct,1842.83,1703.97,1729.34,1494979200,94618.69,1.7095415468E8,1680537367
1880.99,"",direct,1980.49,1791.12,1801.3,1495065600,73095.54,1.3590190539E8,1680537367
1962.0,"",direct,1969.7,1875.28,1880.99,1495152000,98759.13,1.9152392623E8,1680537367
2040.18,"",direct,2048.45,1944.4,1962.0,1495238400,89862.03,1.7934691905E8,1680537367
2044.19,"",direct,2094.94,1980.07,2040.18,1495324800,78775.32,1.6103681013E8,1680537367
2124.41,"",direct,2264.76,1998.61,2044.19,1495411200,174376.65,3.7348249601E8,1680537367
2272.58,"",direct,2286.3,2110.78,2124.41,1495497600,114179.23,2.5196908194E8,1680537367
2445.28,"",direct,2496.98,2263.29,2272.58,1495584000,149254.84,3.5373403088E8,1680537367
2307.22,"",direct,2781.76,2210.48,2445.28,1495670400,248438.97,6.2213903097E8,1680537367
2244.89,"",direct,2616.52,2051.45,2306.96,1495756800,191494.03,4.4134271151E8,1680537367
2052.43,"",direct,2322.37,1868.56,2244.89,1495843200,222952.91,4.4603400402E8,1680537367
2189.02,"",direct,2300.52,2051.07,2052.43,1495929600,125004.39,2.6676611687E8,1680537367
2278.21,"",direct,2337.35,2117.34,2189.02,1496016000,92235.69,2.0410157611E8,1680537367
2192.55,"",direct,2329.26,2147.1,2278.21,1496102400,120964.11,2.700691469E8,1680537367
2303.34,"",direct,2330.62,2168.37,2192.55,1496188800,117749.1,2.6122303596E8,1680537367
2412.65,"",direct,2460.84,2303.34,2303.34,1496275200,122696.44,2.9007043191E8,1680537367
2492.6,"",direct,2493.97,2385.59,2412.65,1496361600,83028.45,1.9976537283E8,1680537367
2545.43,"",direct,2582.77,2449.95,2492.6,1496448000,70956.49,1.7716859551E8,1680537367
2524.06,"",direct,2559.79,2478.18,2545.43,1496534400,59478.96,1.4906081038E8,1680537367
2704.96,"",direct,2705.38,2523.92,2524.06,1496620800,86686.38,2.2561188749E8,1680537367
2870.5,"",direct,2931.24,2699.68,2704.96,1496707200,192228.25,5.3877247378E8,1680537367
2691.51,"",direct,2880.95,2626.56,2870.5,1496793600,122676.04,3.4032990373E8,1680537367
2798.78,"",direct,2808.41,2623.61,2691.51,1496880000,95420.44,2.6089860612E8,1680537367
2811.43,"",direct,2852.07,2786.07,2798.78,1496966400,67044.96,1.8923711088E8,1680537367
2900.25,"",direct,2914.19,2807.36,2811.43,1497052800,86516.58,2.4686968208E8,1680537367
2973.45,"",direct,2977.86,2867.25,2900.25,1497139200,83026.07,2.4151666076E8,1680537367
2656.77,"",direct,2985.06,2483.63,2973.45,1497225600,217963.32,5.8515890987E8,1680537367
2712.99,"",direct,2784.77,2647.44,2656.77,1497312000,116738.08,3.1447627672E8,1680537367
2467.27,"",direct,2803.72,2348.99,2712.99,1497398400,174189.24,4.4829427942E8,1680537367
2442.46,"",direct,2521.6,2125.56,2467.27,1497484800,262787.33,6.0626436601E8,1680537367
2508.58,"",direct,2536.42,2335.28,2442.46,1497571200,117206.43,2.8663075758E8,1680537367
2655.1,"",direct,2690.71,2454.81,2508.58,1497657600,95948.29,2.466985919E8,1680537367
2539.56,"",direct,2676.04,2488.59,2655.1,1497744000,92004.22,2.3523929633E8,1680537367
2616.82,"",direct,2617.75,2518.78,2539.56,1497830400,81829.22,2.1037275085E8,1680537367
2754.38,"",direct,2800.48,2613.98,2616.82,1497916800,111303.55,3.0003401058E8,1680537367
2677.62,"",direct,2804.41,2624.35,2754.38,1498003200,116033.61,3.1323472145E8,1680537367
2722.84,"",direct,2757.32,2623.17,2677.62,1498089600,78297.6,2.1031878096E8,1680537367
2710.37,"",direct,2759.66,2699.48,2722.84,1498176000,56938.1,1.5530341419E8,1680537367
2590.05,"",direct,2741.56,2540.35,2710.37,1498262400,86964.18,2.2800728701E8,1680537367
2541.62,"",direct,2660.66,2472.37,2590.05,1498348800,86972.43,2.2067913583E8,1680537367
2446.05,"",direct,2584.75,2327.26,2541.62,1498435200,165825.86,4.0191213489E8,1680537367
2583.75,"",direct,2585.06,2309.63,2446.05,1498521600,159263.78,3.8151709987E8,1680537367
2577.74,"",direct,2616.95,2490.11,2583.75,1498608000,110423.89,2.7979244824E8,1680537367
2558.37,"",direct,2605.86,2526.51,2577.74,1498694400,75323.92,1.917334998E8,1680537367
2480.61,"",direct,2576.28,2469.54,2558.37,1498780800,73001.6,1.838788563E8,1680537367
2424.61,"",direct,2529.62,2387.47,2480.61,1498867200,66319.98,1.606616738E8,1680537367
2536.46,"",direct,2555.34,2375.86,2424.61,1498953600,67757.31,1.658395652E8,1680537367
2572.47,"",direct,2617.48,2506.3,2536.46,1499040000,83418.16,2.122449512E8,1680537367
2617.32,"",direct,2658.73,2569.99,2572.47,1499126400,80675.07,2.1043363912E8,1680537367
2627.86,"",direct,2642.74,2562.04,2617.32,1499212800,89719.19,2.3225710693E8,1680537367
2614.24,"",direct,2634.84,2581.8,2627.86,1499299200,60155.45,1.5655800983E8,1680537367
2513.88,"",direct,2617.48,2484.73,2614.24,1499385600,90447.94,2.2916822922E8,1680537367
2564.86,"",direct,2568.73,2480.62,2513.88,1499472000,54508.76,1.3697338949E8,1680537367
2511.43,"",direct,2576.73,2509.65,2564.86,1499558400,39161.96,9.950651851E7,1680537367
2344.02,"",direct,2530.34,2271.79,2511.43,1499644800,123797.54,2.97270301E8,1680537367
2324.29,"",direct,2412.75,2265.48,2344.02,1499731200,146630.2,3.4199862109E8,1680537367
2403.09,"",direct,2424.82,2262.08,2324.29,1499817600,109522.9,2.5709528013E8,1680537367
2362.44,"",direct,2436.66,2334.96,2403.09,1499904000,88166.37,2.0863022069E8,1680537367
2234.17,"",direct,2370.53,2165.36,2362.44,1499990400,114411.35,2.5770453344E8,1680537367
1975.08,"",direct,2237.13,1974.03,2234.17,1500076800,155317.39,3.207190968E8,1680537367
1914.09,"",direct,2044.41,1808.99,1975.08,1500163200,189643.47,3.6428786172E8,1680537367
2233.39,"",direct,2233.83,1913.79,1914.09,1500249600,176887.53,3.6836649535E8,1680537367
2320.23,"",direct,2400.74,2164.59,2233.39,1500336000,202621.16,4.6522015181E8,1680537367
2282.58,"",direct,2412.38,2243.13,2320.23,1500422400,154319.01,3.5763918958E8,1680537367
2866.02,"",direct,2932.81,2282.11,2282.58,1500508800,310335.43,8.0741689088E8,1680537367
2675.08,"",direct,2873.96,2622.54,2866.02,1500595200,193756.93,5.2915478997E8,1680537367
2836.53,"",direct,2876.71,2658.59,2675.08,1500681600,121917.95,3.419928602E8,1680537367
2756.61,"",direct,2856.67,2675.65,2836.53,1500768000,108229.76,2.9986926034E8,1680537367
2763.42,"",direct,2798.89,2715.69,2756.61,1500854400,83009.25,2.2904736502E8,1680537367
2582.58,"",direct,2779.08,2472.62,2763.42,1500940800,205883.15,5.3476538075E8,1680537367
2559.21,"",direct,2631.73,2441.54,2582.58,1501027200,135502.93,3.4046523492E8,1680537367
2691.88,"",direct,2712.92,2547.74,2559.21,1501113600,103832.54,2.6988085799E8,1680537367
2806.75,"",direct,2843.78,2683.59,2691.88,1501200000,138904.86,3.8347979574E8,1680537367
2733.5,"",direct,2812.13,2699.42,2806.75,1501286400,84491.69,2.3081889497E8,1680537367
2766.49,"",direct,2773.06,2621.68,2733.5,1501372800,82717.65,2.2293351631E8,1680537367
2883.27,"",direct,2916.3,2723.05,2766.49,1501459200,91115.22,2.5483660162E8,1680537367
2746.99,"",direct,2946.02,2659.62,2883.27,1501545600,123174.1,3.412164286E8,1680537367
2720.53,"",direct,2773.8,2668.87,2746.99,1501632000,81817.6,2.2253434458E8,1680537367
2809.99,"",direct,2822.88,2717.62,2720.53,1501718400,68102.9,1.8851708591E8,1680537367
2878.49,"",direct,2892.67,2779.51,2809.99,1501804800,68760.4,1.9580028946E8,1680537367
3262.8,"",direct,3344.01,2875.91,2878.49,1501891200,159402.96,5.037376204E8,1680537367
3232.03,"",direct,3295.07,3166.52,3262.8,1501977600,60660.39,1.9648449653E8,1680537367
3401.91,"",direct,3425.13,3198.51,3232.03,1502064000,88111.88,2.9402164524E8,1680537367
3429.38,"",direct,3494.87,3357.15,3401.91,1502150400,106940.67,3.6616942925E8,1680537367
3348.79,"",direct,3437.15,3251.03,3429.38,1502236800,97062.76,3.2405868171E8,1680537367
3425.67,"",direct,3453.84,3322.92,3348.79,1502323200,71000.32,2.4202446029E8,1680537367
3654.37,"",direct,3706.48,3409.79,3425.67,1502409600,97564.43,3.4513549236E8,1680537367
3871.62,"",direct,3967.26,3611.36,3654.37,1502496000,123593.57,4.6953232543E8,1680537367
4062.6,"",direct,4189.42,3847.31,3871.62,1502582400,158586.97,6.3891750034E8,1680537367
4327.94,"",direct,4336.71,3978.95,4062.6,1502668800,128460.0,5.4092775784E8,1680537367
4161.66,"",direct,4436.48,3837.13,4327.94,1502755200,211581.81,8.7284068233E8,1680537367
4387.4,"",direct,4398.06,3938.62,4161.66,1502841600,112901.04,4.7296033446E8,1680537367
4278.92,"",direct,4487.5,4194.1,4387.4,1502928000,127475.88,5.5423280249E8,1680537367
4105.37,"",direct,4362.73,3978.28,4278.92,1503014400,144398.64,6.0389831545E8,1680537367
4150.45,"",direct,4189.68,3957.46,4105.37,1503100800,113724.38,4.6272315189E8,1680537367
4066.6,"",direct,4182.29,4034.4,4150.45,1503187200,70163.05,2.8819344622E8,1680537367
4005.1,"",direct,4097.25,3966.93,4066.6,1503273600,90644.62,3.6517404582E8,1680537367
4089.7,"",direct,4142.68,3612.21,4005.1,1503360000,169138.73,6.5965783892E8,1680537367
4141.09,"",direct,4255.62,4070.49,4089.7,1503446400,96649.15,4.0234025848E8,1680537367
4318.35,"",direct,4364.11,4111.71,4141.09,1503532800,72358.36,3.0537347779E8,1680537367
4364.41,"",direct,4461.71,4292.63,4318.35,1503619200,82901.88,3.6228325298E8,1680537367
4352.3,"",direct,4379.28,4263.28,4364.41,1503705600,46159.77,1.9940392282E8,1680537367
4345.75,"",direct,4408.18,4321.12,4352.3,1503792000,42516.01,1.851808431E8,1680537367
4390.31,"",direct,4403.13,4195.23,4345.75,1503878400,75486.08,3.2528570333E8,1680537367
4597.31,"",direct,4647.83,4350.22,4390.31,1503964800,100801.36,4.5546785019E8,1680537367
4583.02,"",direct,4644.06,4491.79,4597.31,1504051200,68471.63,3.1346639812E8,1680537367
4735.11,"",direct,4765.07,4580.13,4583.02,1504137600,72293.57,3.389811451E8,1680537367
4921.85,"",direct,4925.23,4690.17,4735.11,1504224000,102012.79,4.9114036458E8,1680537367
4573.8,"",direct,4976.52,4448.64,4921.85,1504310400,160770.39,7.477138181E8,1680537367
4612.92,"",direct,4719.78,4397.74,4573.8,1504396800,102823.39,4.7013579537E8,1680537367
4267.45,"",direct,4621.01,4098.58,4612.92,1504483200,170399.25,7.3721606051E8,1680537367
4409.08,"",direct,4496.67,4004.62,4267.45,1504569600,158410.81,6.7384682774E8,1680537367
4618.71,"",direct,4660.04,4401.53,4409.08,1504656000,110931.13,5.0471724565E8,1680537367
4635.6,"",direct,4690.55,4493.2,4618.71,1504742400,70531.23,3.2493987282E8,1680537367
4326.45,"",direct,4699.59,4130.88,4635.6,1504828800,180364.02,7.868198635E8,1680537367
4335.13,"",direct,4402.15,4185.33,4326.45,1504915200,77087.34,3.3219525106E8,1680537367
4245.89,"",direct,4338.08,4032.15,4335.13,1505001600,108075.24,4.5124439653E8,1680537367
4217.9,"",direct,4364.42,4134.62,4245.89,1505088000,88757.81,3.7525412516E8,1680537367
4158.92,"",direct,4387.76,4074.97,4217.9,1505174400,107041.94,4.5340220742E8,1680537367
3870.29,"",direct,4174.58,3752.01,4158.92,1505260800,186540.37,7.2838523178E8,1680537367
3243.08,"",direct,3930.69,3218.98,3870.29,1505347200,317592.57,1.11825888956E9,1680537367
3713.76,"",direct,3824.43,2979.88,3243.08,1505433600,448551.92,1.51915395302E9,1680537367
3698.92,"",direct,3893.67,3551.83,3713.76,1505520000,169361.61,6.2755921622E8,1680537367
3689.61,"",direct,3796.56,3485.83,3698.92,1505606400,96068.08,3.512504842E8,1680537367
4100.28,"",direct,4122.75,3689.0,3689.61,1505692800,147927.08,5.869386613E8,1680537367
3907.96,"",direct,4120.71,3852.22,4100.28,1505779200,123214.81,4.8889782962E8,1680537367
3882.16,"",direct,4053.04,3846.76,3907.96,1505865600,86645.15,3.424380725E8,1680537367
3617.27,"",direct,3912.79,3576.54,3882.16,1505952000,145124.78,5.4357016408E8,1680537367
3600.83,"",direct,3753.51,3505.81,3617.27,1506038400,114717.36,4.1461250181E8,1680537367
3788.02,"",direct,3813.39,3563.18,3600.83,1506124800,67820.32,2.5337077472E8,1680537367
3667.52,"",direct,3790.89,3633.88,3788.02,1506211200,49661.76,1.8385213574E8,1680537367
3932.83,"",direct,3971.5,3665.67,3667.52,1506297600,100194.7,3.8667496165E8,1680537367
3892.7,"",direct,3982.31,3858.75,3932.83,1506384000,63252.3,2.4848186886E8,1680537367
4212.2,"",direct,4232.35,3882.08,3892.7,1506470400,117596.07,4.8035867393E8,1680537367
4195.65,"",direct,4274.64,4112.88,4212.2,1506556800,92228.17,3.8690953701E8,1680537367
4172.79,"",direct,4237.51,4030.37,4195.65,1506643200,97803.91,4.0459975628E8,1680537367
4360.62,"",direct,4383.27,4164.25,4172.79,1506729600,67493.68,2.9079693999E8,1680537367
4403.09,"",direct,4412.62,4258.32,4360.62,1506816000,60583.85,2.6248515392E8,1680537367
4401.32,"",direct,4477.38,4364.67,4403.09,1506902400,71201.48,3.1462192761E8,1680537367
4314.18,"",direct,4435.99,4230.73,4401.32,1506988800,81867.3,3.5304605747E8,1680537367
4218.66,"",direct,4355.29,4183.57,4314.18,1507075200,64081.96,2.7242473047E8,1680537367
4321.44,"",direct,4365.76,4143.35,4218.66,1507161600,63613.2,2.719149584E8,1680537367
4371.94,"",direct,4422.15,4296.93,4321.44,1507248000,61692.93,2.6987822569E8,1680537367
4435.81,"",direct,4472.92,4319.48,4371.94,1507334400,40202.08,1.7633203912E8,1680537367
4611.7,"",direct,4622.87,4419.36,4435.81,1507420800,71366.95,3.2306395084E8,1680537367
4777.49,"",direct,4875.38,4556.15,4611.7,1507507200,110191.77,5.1858682849E8,1680537367
4763.36,"",direct,4930.0,4722.81,4777.49,1507593600,98485.0,4.7571772064E8,1680537367
4824.2,"",direct,4874.89,4718.6,4763.36,1507680000,70482.75,3.3853350733E8,1680537367
5432.62,"",direct,5432.63,4814.98,4824.2,1507766400,163916.09,8.4864196934E8,1680537367
5637.26,"",direct,5852.78,5391.97,5432.62,1507852800,215018.92,1.21146914096E9,1680537367
5824.71,"",direct,5839.62,5568.86,5637.26,1507939200,76224.35,4.3440611995E8,1680537367
5688.14,"",direct,5862.69,5448.22,5824.71,1508025600,101636.95,5.7116621525E8,1680537367
5759.33,"",direct,5795.33,5576.1,5677.35,1508112000,61358.95,3.4915466933E8,1680537367
5598.58,"",direct,5773.32,5521.09,5759.25,1508198400,65637.43,3.6865828435E8,1680537367
5575.83,"",direct,5601.3,5114.87,5598.58,1508284800,122020.31,6.5472250903E8,1680537367
5698.65,"",direct,5737.41,5517.62,5576.71,1508371200,83056.09,4.6977455906E8,1680537367
5993.11,"",direct,6075.32,5611.39,5698.62,1508457600,123860.51,7.2948792301E8,1680537367
6006.65,"",direct,6187.2,5874.54,5993.11,1508544000,112943.89,6.8498966722E8,1680537367
5982.86,"",direct,6070.56,5722.98,6006.65,1508630400,105030.93,6.188930968E8,1680537367
5903.61,"",direct,6048.98,5644.22,5982.86,1508716800,137140.4,8.0114831546E8,1680537367
5513.08,"",direct,5904.63,5463.41,5903.61,1508803200,143735.81,8.1195112966E8,1680537367
5734.0,"",direct,5747.96,5375.64,5513.08,1508889600,105839.48,5.8573837988E8,1680537367
5887.61,"",direct,5970.4,5689.92,5734.0,1508976000,93675.55,5.4766455357E8,1680537367
5764.56,"",direct,5997.83,5692.32,5887.62,1509062400,83933.5,4.8828372404E8,1680537367
5726.61,"",direct,5871.04,5654.8,5764.56,1509148800,53232.17,3.0561114099E8,1680537367
6147.52,"",direct,6295.43,5679.37,5726.61,1509235200,163055.75,9.6699080893E8,1680537367
6124.28,"",direct,6226.18,6018.97,6147.7,1509321600,78624.31,4.8160050295E8,1680537367
6451.24,"",direct,6467.2,6090.83,6124.28,1509408000,101249.62,6.3783876702E8,1680537367
6737.78,"",direct,6738.74,6355.0,6449.1,1509494400,133191.93,8.6979861979E8,1680537367
7024.81,"",direct,7339.91,6737.77,6737.78,1509580800,238796.19,1.66317003986E9,1680537367
7152.12,"",direct,7445.62,6938.93,7024.81,1509667200,154886.75,1.12097801329E9,1680537367
7363.8,"",direct,7492.24,6957.84,7146.98,1509753600,106602.67,7.7337175485E8,1680537367
7389.55,"",direct,7599.44,7284.33,7363.8,1509840000,105727.2,7.8928775518E8,1680537367
6959.23,"",direct,7429.7,6934.73,7389.55,1509926400,159688.48,1.14812548889E9,1680537367
7102.75,"",direct,7222.37,6957.8,6959.27,1510012800,101044.57,7.1679840914E8,1680537367
7444.36,"",direct,7869.1,7026.97,7102.23,1510099200,220224.38,1.63254746588E9,1680537367
7129.59,"",direct,7457.12,7040.83,7444.36,1510185600,126769.9,9.1596393306E8,1680537367
6565.8,"",direct,7318.97,6406.05,7129.59,1510272000,222001.18,1.51342126651E9,1680537367
6339.86,"",direct,6821.5,6197.87,6565.8,1510358400,135719.07,8.7809691535E8,1680537367
5878.13,"",direct,6490.53,5493.64,6339.87,1510444800,269832.87,1.6291653859E9,1680537367
6522.45,"",direct,6760.15,5828.34,5878.09,1510531200,178340.89,1.13525603603E9,1680537367
6597.06,"",direct,6728.59,6419.18,6522.45,1510617600,96502.09,6.3460499154E8,1680537367
7283.22,"",direct,7330.06,6596.94,6597.06,1510704000,131120.23,9.2295946847E8,1680537367
7853.68,"",direct,7964.64,7119.17,7283.02,1510790400,133937.8,1.01013076321E9,1680537367
7699.95,"",direct,8000.19,7534.7,7853.68,1510876800,117347.03,9.1759992324E8,1680537367
7780.91,"",direct,7857.52,7458.9,7699.95,1510963200,74382.12,5.71121111E8,1680537367
8042.64,"",direct,8100.87,7675.41,7781.02,1511049600,68618.85,5.4139132161E8,1680537367
8244.69,"",direct,8294.12,7947.28,8042.64,1511136000,75703.64,6.1735432903E8,1680537367
8099.97,"",direct,8368.36,7819.06,8245.87,1511222400,115454.28,9.3834541324E8,1680537367
8234.55,"",direct,8304.37,8091.63,8099.92,1511308800,65811.68,5.3969737537E8,1680537367
8013.41,"",direct,8266.55,8012.35,8234.5,1511395200,68010.7,5.5546514626E8,1680537367
8200.8,"",direct,8332.94,7900.17,8013.38,1511481600,72994.63,5.957104058E8,1680537367
8754.69,"",direct,8761.98,8153.7,8203.45,1511568000,84670.41,7.184836796E8,1680537367
9318.42,"",direct,9474.62,8746.56,8754.62,1511654400,85891.98,7.8249997671E8,1680537367
9733.2,"",direct,9733.61,9316.84,9318.42,1511740800,106902.79,1.02517561987E9,1680537367
9906.04,"",direct,9969.58,9638.2,9732.63,1511827200,87754.89,8.6532861573E8,1680537367
9837.86,"",direct,11417.84,8938.7,9906.04,1511913600,233325.32,2.4187923606E9,1680537367
9946.76,"",direct,10689.06,9023.77,9848.05,1512000000,187008.87,1.83621010731E9,1680537367
10861.47,"",direct,10942.8,9420.93,9947.08,1512086400,131918.85,1.35366959743E9,1680537367
10912.73,"",direct,11175.23,10715.55,10861.47,1512172800,86825.51,9.5047424158E8,1680537367
11246.21,"",direct,11851.09,10578.43,10912.72,1512259200,122125.7,1.38001206412E9,1680537367
11623.91,"",direct,11624.63,10917.81,11244.2,1512345600,93173.9,1.05785922618E9,1680537367
11667.13,"",direct,11901.87,11486.13,11624.37,1512432000,89687.21,1.0488393038E9,1680537367
13749.57,"",direct,13843.2,11661.76,11667.13,1512518400,191576.66,2.43703779181E9,1680537367
16850.31,"",direct,16879.26,13401.61,13750.09,1512604800,297108.66,4.51022531619E9,1680537367
16047.61,"",direct,17294.85,13906.1,16867.98,1512691200,286762.02,4.54601473158E9,1680537367
14843.42,"",direct,16313.18,13151.47,16048.18,1512777600,181979.81,2.69987621533E9,1680537367
15059.6,"",direct,15783.2,13031.0,14839.98,1512864000,201620.09,2.90403785964E9,1680537367
16732.47,"",direct,17399.18,15024.56,15060.45,1512950400,159724.56,2.63426759452E9,1680537367
17083.9,"",direct,17560.65,16254.53,16733.29,1513036800,132846.57,2.24613889589E9,1680537367
16286.82,"",direct,17267.96,15669.86,17083.9,1513123200,155407.35,2.57605594169E9,1680537367
16467.91,"",direct,16941.08,16023.64,16286.82,1513209600,107918.03,1.77381386346E9,1680537367
17604.85,"",direct,17987.03,16442.2,16467.91,1513296000,153651.15,2.68235121391E9,1680537367
19345.49,"",direct,19587.7,17318.54,17594.08,1513382400,112173.97,2.07880636879E9,1680537367
19065.71,"",direct,19870.62,18750.91,19346.6,1513468800,117408.38,2.26465036971E9,1680537367
18972.32,"",direct,19221.1,18114.42,19065.71,1513555200,139251.39,2.59751004989E9,1680537367
17523.7,"",direct,19021.97,16812.8,18971.19,1513641600,174543.37,3.13670926209E9,1680537367
16461.97,"",direct,17813.6,15642.69,17521.73,1513728000,227676.13,3.79175251078E9,1680537367
15632.12,"",direct,17301.83,14952.98,16461.09,1513814400,163735.02,2.61929547576E9,1680537367
13664.97,"",direct,15823.72,10875.71,15632.12,1513900800,466980.6,6.2457315084E9,1680537367
14396.46,"",direct,15493.23,13356.07,13664.97,1513987200,170169.39,2.49190315448E9,1680537367
13789.95,"",direct,14413.72,12166.45,14396.63,1514073600,182417.29,2.42843769316E9,1680537367
